display_name;category;sector;barcodes;aliases;country_codes;image_url;unit;tags;supplier_suggestions;marketplace_matches;publication_status;notes;reference_price;sale_price;supplier_hint;verified;added_by_count
Jus fruité Pressea Orange/mangue/multifruits 20 cl;Jus;epicerie;;Jus fruité Pressea Orange/mangue/multifruits 20 cl|Jus fruité|Jus fruité 20 cl|Jus fruité Pressea;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|pressea|orange/mangue/multifruits|20 cl|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité Pressea Orange/mangue/multifruits 33 cl;Jus;epicerie;;Jus fruité Pressea Orange/mangue/multifruits 33 cl|Jus fruité|Jus fruité 33 cl|Jus fruité Pressea;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|pressea|orange/mangue/multifruits|33 cl|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité Pressea Orange/mangue/multifruits 1 L;Jus;epicerie;;Jus fruité Pressea Orange/mangue/multifruits 1 L|Jus fruité|Jus fruité 1 L|Jus fruité Pressea;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|pressea|orange/mangue/multifruits|1 l|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité Tropico Orange/mangue/multifruits 20 cl;Jus;epicerie;;Jus fruité Tropico Orange/mangue/multifruits 20 cl|Jus fruité|Jus fruité 20 cl|Jus fruité Tropico;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|tropico|orange/mangue/multifruits|20 cl|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité Tropico Orange/mangue/multifruits 33 cl;Jus;epicerie;;Jus fruité Tropico Orange/mangue/multifruits 33 cl|Jus fruité|Jus fruité 33 cl|Jus fruité Tropico;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|tropico|orange/mangue/multifruits|33 cl|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité Tropico Orange/mangue/multifruits 1 L;Jus;epicerie;;Jus fruité Tropico Orange/mangue/multifruits 1 L|Jus fruité|Jus fruité 1 L|Jus fruité Tropico;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|tropico|orange/mangue/multifruits|1 l|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité D'jino Orange/mangue/multifruits 20 cl;Jus;epicerie;;Jus fruité D'jino Orange/mangue/multifruits 20 cl|Jus fruité|Jus fruité 20 cl|Jus fruité D'jino;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|d'jino|orange/mangue/multifruits|20 cl|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité D'jino Orange/mangue/multifruits 33 cl;Jus;epicerie;;Jus fruité D'jino Orange/mangue/multifruits 33 cl|Jus fruité|Jus fruité 33 cl|Jus fruité D'jino;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|d'jino|orange/mangue/multifruits|33 cl|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Jus fruité D'jino Orange/mangue/multifruits 1 L;Jus;epicerie;;Jus fruité D'jino Orange/mangue/multifruits 1 L|Jus fruité|Jus fruité 1 L|Jus fruité D'jino;SN;;brique/bouteille;épicerie|sénégal|boissons|jus|jus fruité|d'jino|orange/mangue/multifruits|1 l|a|expiration à suivre;;;ready;Priorité boutique : A | Stock minimum suggéré : 4 | Expiration à suivre : Oui | Sensible : Non | Jus courants. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Boisson locale conditionnée Marque locale Bissap/bouye/gingembre/tamarin 250 ml;Boisson locale;epicerie;;Boisson locale conditionnée Marque locale Bissap/bouye/gingembre/tamarin 250 ml|Boisson locale conditionnée|Boisson locale conditionnée 250 ml|Boisson locale conditionnée Marque locale;SN;;bouteille;épicerie|sénégal|boissons|boisson locale|boisson locale conditionnée|marque locale|bissap/bouye/gingembre/tamarin|250 ml|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Uniquement conditionné; pas de sachet glacé conditionnement fermé. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Boisson locale conditionnée Marque locale Bissap/bouye/gingembre/tamarin 500 ml;Boisson locale;epicerie;;Boisson locale conditionnée Marque locale Bissap/bouye/gingembre/tamarin 500 ml|Boisson locale conditionnée|Boisson locale conditionnée 500 ml|Boisson locale conditionnée Marque locale;SN;;bouteille;épicerie|sénégal|boissons|boisson locale|boisson locale conditionnée|marque locale|bissap/bouye/gingembre/tamarin|500 ml|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Uniquement conditionné; pas de sachet glacé conditionnement fermé. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Boisson locale conditionnée Marque locale Bissap/bouye/gingembre/tamarin 1 L;Boisson locale;epicerie;;Boisson locale conditionnée Marque locale Bissap/bouye/gingembre/tamarin 1 L|Boisson locale conditionnée|Boisson locale conditionnée 1 L|Boisson locale conditionnée Marque locale;SN;;bouteille;épicerie|sénégal|boissons|boisson locale|boisson locale conditionnée|marque locale|bissap/bouye/gingembre/tamarin|1 l|b|expiration à suivre;;;ready;"Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Oui | Sensible : Non | Uniquement conditionné; pas de sachet glacé conditionnement fermé. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros";;;;true;1
Sirop Teisseire Menthe/grenadine/bissap/citron 75 cl;Sirop;epicerie;;Sirop Teisseire Menthe/grenadine/bissap/citron 75 cl|Sirop|Sirop 75 cl|Sirop Teisseire;SN;;bouteille;épicerie|sénégal|boissons|sirop|teisseire|menthe/grenadine/bissap/citron|75 cl|c|expiration à suivre;;;ready;Priorité boutique : C | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Optionnel. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Sirop Teisseire Menthe/grenadine/bissap/citron 1 L;Sirop;epicerie;;Sirop Teisseire Menthe/grenadine/bissap/citron 1 L|Sirop|Sirop 1 L|Sirop Teisseire;SN;;bouteille;épicerie|sénégal|boissons|sirop|teisseire|menthe/grenadine/bissap/citron|1 l|c|expiration à suivre;;;ready;Priorité boutique : C | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Optionnel. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Sirop Marque locale Menthe/grenadine/bissap/citron 75 cl;Sirop;epicerie;;Sirop Marque locale Menthe/grenadine/bissap/citron 75 cl|Sirop|Sirop 75 cl|Sirop Marque locale;SN;;bouteille;épicerie|sénégal|boissons|sirop|marque locale|menthe/grenadine/bissap/citron|75 cl|c|expiration à suivre;;;ready;Priorité boutique : C | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Optionnel. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Sirop Marque locale Menthe/grenadine/bissap/citron 1 L;Sirop;epicerie;;Sirop Marque locale Menthe/grenadine/bissap/citron 1 L|Sirop|Sirop 1 L|Sirop Marque locale;SN;;bouteille;épicerie|sénégal|boissons|sirop|marque locale|menthe/grenadine/bissap/citron|1 l|c|expiration à suivre;;;ready;Priorité boutique : C | Stock minimum suggéré : 2 | Expiration à suivre : Oui | Sensible : Non | Optionnel. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Lux Classique/antibactérien 75 g;Savon toilette;epicerie;;Savon de toilette Lux Classique/antibactérien 75 g|Savon de toilette|Savon de toilette 75 g|Savon de toilette Lux;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|lux|classique/antibactérien|75 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Lux Classique/antibactérien 90 g;Savon toilette;epicerie;;Savon de toilette Lux Classique/antibactérien 90 g|Savon de toilette|Savon de toilette 90 g|Savon de toilette Lux;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|lux|classique/antibactérien|90 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Lux Classique/antibactérien 100 g;Savon toilette;epicerie;;Savon de toilette Lux Classique/antibactérien 100 g|Savon de toilette|Savon de toilette 100 g|Savon de toilette Lux;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|lux|classique/antibactérien|100 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Lux Classique/antibactérien pack 4;Savon toilette;epicerie;;Savon de toilette Lux Classique/antibactérien pack 4|Savon de toilette|Savon de toilette pack 4|Savon de toilette Lux;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|lux|classique/antibactérien|pack 4|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dove Classique/antibactérien 75 g;Savon toilette;epicerie;;Savon de toilette Dove Classique/antibactérien 75 g|Savon de toilette|Savon de toilette 75 g|Savon de toilette Dove;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dove|classique/antibactérien|75 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dove Classique/antibactérien 90 g;Savon toilette;epicerie;;Savon de toilette Dove Classique/antibactérien 90 g|Savon de toilette|Savon de toilette 90 g|Savon de toilette Dove;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dove|classique/antibactérien|90 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dove Classique/antibactérien 100 g;Savon toilette;epicerie;;Savon de toilette Dove Classique/antibactérien 100 g|Savon de toilette|Savon de toilette 100 g|Savon de toilette Dove;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dove|classique/antibactérien|100 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dove Classique/antibactérien pack 4;Savon toilette;epicerie;;Savon de toilette Dove Classique/antibactérien pack 4|Savon de toilette|Savon de toilette pack 4|Savon de toilette Dove;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dove|classique/antibactérien|pack 4|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Palmolive Classique/antibactérien 75 g;Savon toilette;epicerie;;Savon de toilette Palmolive Classique/antibactérien 75 g|Savon de toilette|Savon de toilette 75 g|Savon de toilette Palmolive;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|palmolive|classique/antibactérien|75 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Palmolive Classique/antibactérien 90 g;Savon toilette;epicerie;;Savon de toilette Palmolive Classique/antibactérien 90 g|Savon de toilette|Savon de toilette 90 g|Savon de toilette Palmolive;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|palmolive|classique/antibactérien|90 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Palmolive Classique/antibactérien 100 g;Savon toilette;epicerie;;Savon de toilette Palmolive Classique/antibactérien 100 g|Savon de toilette|Savon de toilette 100 g|Savon de toilette Palmolive;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|palmolive|classique/antibactérien|100 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Palmolive Classique/antibactérien pack 4;Savon toilette;epicerie;;Savon de toilette Palmolive Classique/antibactérien pack 4|Savon de toilette|Savon de toilette pack 4|Savon de toilette Palmolive;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|palmolive|classique/antibactérien|pack 4|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dettol Classique/antibactérien 75 g;Savon toilette;epicerie;;Savon de toilette Dettol Classique/antibactérien 75 g|Savon de toilette|Savon de toilette 75 g|Savon de toilette Dettol;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dettol|classique/antibactérien|75 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dettol Classique/antibactérien 90 g;Savon toilette;epicerie;;Savon de toilette Dettol Classique/antibactérien 90 g|Savon de toilette|Savon de toilette 90 g|Savon de toilette Dettol;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dettol|classique/antibactérien|90 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dettol Classique/antibactérien 100 g;Savon toilette;epicerie;;Savon de toilette Dettol Classique/antibactérien 100 g|Savon de toilette|Savon de toilette 100 g|Savon de toilette Dettol;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dettol|classique/antibactérien|100 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Dettol Classique/antibactérien pack 4;Savon toilette;epicerie;;Savon de toilette Dettol Classique/antibactérien pack 4|Savon de toilette|Savon de toilette pack 4|Savon de toilette Dettol;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|dettol|classique/antibactérien|pack 4|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Lifebuoy Classique/antibactérien 75 g;Savon toilette;epicerie;;Savon de toilette Lifebuoy Classique/antibactérien 75 g|Savon de toilette|Savon de toilette 75 g|Savon de toilette Lifebuoy;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|lifebuoy|classique/antibactérien|75 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Lifebuoy Classique/antibactérien 90 g;Savon toilette;epicerie;;Savon de toilette Lifebuoy Classique/antibactérien 90 g|Savon de toilette|Savon de toilette 90 g|Savon de toilette Lifebuoy;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|lifebuoy|classique/antibactérien|90 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
Savon de toilette Lifebuoy Classique/antibactérien 100 g;Savon toilette;epicerie;;Savon de toilette Lifebuoy Classique/antibactérien 100 g|Savon de toilette|Savon de toilette 100 g|Savon de toilette Lifebuoy;SN;;savon/pack;épicerie|sénégal|hygiène|savon toilette|savon de toilette|lifebuoy|classique/antibactérien|100 g|a;;;ready;Priorité boutique : A | Stock minimum suggéré : 6 | Expiration à suivre : Non | Sensible : Non | Hygiène de base. | Source / validation : https://sakanal.sn/fr/116-acheter-au-prix-gros;;;;true;1
